Month,Year,Quarter,Category,Manufacturer,State,FuelType,Registrations
2018-Q3,2018,Q3,3W,Mahindra,Uttar Pradesh,Diesel,400
2018-Q3,2018,Q3,3W,Mahindra,Uttar Pradesh,Electric,45
2018-Q3,2018,Q3,3W,Mahindra,Uttar Pradesh,Petrol,199
2018-Q3,2018,Q3,3W,Mahindra,West Bengal,Diesel,389
2018-Q3,2018,Q3,3W,Mahindra,West Bengal,Electric,34
2018-Q3,2018,Q3,3W,Mahindra,West Bengal,Petrol,216
2018-Q3,2018,Q3,3W,Piaggio,Delhi,Diesel,124
2018-Q3,2018,Q3,3W,Piaggio,Delhi,Electric,20
2018-Q3,2018,Q3,3W,Piaggio,Delhi,Petrol,80
2018-Q3,2018,Q3,3W,Piaggio,Gujarat,Diesel,212
2018-Q3,2018,Q3,3W,Piaggio,Gujarat,Electric,22
2018-Q3,2018,Q3,3W,Piaggio,Gujarat,Petrol,105
2018-Q3,2018,Q3,3W,Piaggio,Haryana,Diesel,146
2018-Q3,2018,Q3,3W,Piaggio,Haryana,Electric,16
2018-Q3,2018,Q3,3W,Piaggio,Haryana,Petrol,73
2018-Q3,2018,Q3,3W,Piaggio,Karnataka,Diesel,223
2018-Q3,2018,Q3,3W,Piaggio,Karnataka,Electric,26
2018-Q3,2018,Q3,3W,Piaggio,Karnataka,Petrol,145
2018-Q3,2018,Q3,3W,Piaggio,Kerala,Diesel,125
2018-Q3,2018,Q3,3W,Piaggio,Kerala,Electric,4
2018-Q3,2018,Q3,3W,Piaggio,Kerala,Petrol,54
2018-Q3,2018,Q3,3W,Piaggio,Maharashtra,Diesel,380
2018-Q3,2018,Q3,3W,Piaggio,Maharashtra,Electric,36
2018-Q3,2018,Q3,3W,Piaggio,Maharashtra,Petrol,179
2018-Q3,2018,Q3,3W,Piaggio,Rajasthan,Diesel,166
2018-Q3,2018,Q3,3W,Piaggio,Rajasthan,Electric,21
2018-Q3,2018,Q3,3W,Piaggio,Rajasthan,Petrol,78
2018-Q3,2018,Q3,3W,Piaggio,Tamil Nadu,Diesel,214
2018-Q3,2018,Q3,3W,Piaggio,Tamil Nadu,Electric,30
2018-Q3,2018,Q3,3W,Piaggio,Tamil Nadu,Petrol,104
2018-Q3,2018,Q3,3W,Piaggio,Uttar Pradesh,Diesel,155
2018-Q3,2018,Q3,3W,Piaggio,Uttar Pradesh,Electric,23
2018-Q3,2018,Q3,3W,Piaggio,Uttar Pradesh,Petrol,105
2018-Q3,2018,Q3,3W,Piaggio,West Bengal,Diesel,216
2018-Q3,2018,Q3,3W,Piaggio,West Bengal,Electric,26
2018-Q3,2018,Q3,3W,Piaggio,West Bengal,Petrol,95
2018-Q3,2018,Q3,4W,Hyundai,Delhi,Diesel,81
2018-Q3,2018,Q3,4W,Hyundai,Delhi,Electric,63
2018-Q3,2018,Q3,4W,Hyundai,Delhi,Petrol,528
2018-Q3,2018,Q3,4W,Hyundai,Gujarat,Diesel,109
2018-Q3,2018,Q3,4W,Hyundai,Gujarat,Electric,87
2018-Q3,2018,Q3,4W,Hyundai,Gujarat,Petrol,704
2018-Q3,2018,Q3,4W,Hyundai,Haryana,Diesel,69
2018-Q3,2018,Q3,4W,Hyundai,Haryana,Electric,65
2018-Q3,2018,Q3,4W,Hyundai,Haryana,Petrol,519
2018-Q3,2018,Q3,4W,Hyundai,Karnataka,Diesel,115
2018-Q3,2018,Q3,4W,Hyundai,Karnataka,Electric,98
2018-Q3,2018,Q3,4W,Hyundai,Karnataka,Petrol,835
2018-Q3,2018,Q3,4W,Hyundai,Kerala,Diesel,63
2018-Q3,2018,Q3,4W,Hyundai,Kerala,Electric,50
2018-Q3,2018,Q3,4W,Hyundai,Kerala,Petrol,452
2018-Q3,2018,Q3,4W,Hyundai,Maharashtra,Diesel,203
2018-Q3,2018,Q3,4W,Hyundai,Maharashtra,Electric,139
2018-Q3,2018,Q3,4W,Hyundai,Maharashtra,Petrol,1263
2018-Q3,2018,Q3,4W,Hyundai,Rajasthan,Diesel,86
2018-Q3,2018,Q3,4W,Hyundai,Rajasthan,Electric,69
2018-Q3,2018,Q3,4W,Hyundai,Rajasthan,Petrol,589
2018-Q3,2018,Q3,4W,Hyundai,Tamil Nadu,Diesel,110
2018-Q3,2018,Q3,4W,Hyundai,Tamil Nadu,Electric,80
2018-Q3,2018,Q3,4W,Hyundai,Tamil Nadu,Petrol,740
2018-Q3,2018,Q3,4W,Hyundai,Uttar Pradesh,Diesel,102
2018-Q3,2018,Q3,4W,Hyundai,Uttar Pradesh,Electric,91
2018-Q3,2018,Q3,4W,Hyundai,Uttar Pradesh,Petrol,844
2018-Q3,2018,Q3,4W,Hyundai,West Bengal,Diesel,106
2018-Q3,2018,Q3,4W,Hyundai,West Bengal,Electric,77
2018-Q3,2018,Q3,4W,Hyundai,West Bengal,Petrol,726
2018-Q3,2018,Q3,4W,Mahindra,Delhi,Diesel,97
2018-Q3,2018,Q3,4W,Mahindra,Delhi,Electric,46
2018-Q3,2018,Q3,4W,Mahindra,Delhi,Petrol,265
2018-Q3,2018,Q3,4W,Mahindra,Gujarat,Diesel,145
2018-Q3,2018,Q3,4W,Mahindra,Gujarat,Electric,62
2018-Q3,2018,Q3,4W,Mahindra,Gujarat,Petrol,392
2018-Q3,2018,Q3,4W,Mahindra,Haryana,Diesel,125
2018-Q3,2018,Q3,4W,Mahindra,Haryana,Electric,44
2018-Q3,2018,Q3,4W,Mahindra,Haryana,Petrol,334
2018-Q3,2018,Q3,4W,Mahindra,Karnataka,Diesel,176
2018-Q3,2018,Q3,4W,Mahindra,Karnataka,Electric,72
2018-Q3,2018,Q3,4W,Mahindra,Karnataka,Petrol,463
2018-Q3,2018,Q3,4W,Mahindra,Kerala,Diesel,86
2018-Q3,2018,Q3,4W,Mahindra,Kerala,Electric,39
2018-Q3,2018,Q3,4W,Mahindra,Kerala,Petrol,272
2018-Q3,2018,Q3,4W,Mahindra,Maharashtra,Diesel,276
2018-Q3,2018,Q3,4W,Mahindra,Maharashtra,Electric,116
2018-Q3,2018,Q3,4W,Mahindra,Maharashtra,Petrol,806
2018-Q3,2018,Q3,4W,Mahindra,Rajasthan,Diesel,163
2018-Q3,2018,Q3,4W,Mahindra,Rajasthan,Electric,46
2018-Q3,2018,Q3,4W,Mahindra,Rajasthan,Petrol,404
2018-Q3,2018,Q3,4W,Mahindra,Tamil Nadu,Diesel,217
2018-Q3,2018,Q3,4W,Mahindra,Tamil Nadu,Electric,74
2018-Q3,2018,Q3,4W,Mahindra,Tamil Nadu,Petrol,602
2018-Q3,2018,Q3,4W,Mahindra,Uttar Pradesh,Diesel,193
2018-Q3,2018,Q3,4W,Mahindra,Uttar Pradesh,Electric,50
2018-Q3,2018,Q3,4W,Mahindra,Uttar Pradesh,Petrol,443
2018-Q3,2018,Q3,4W,Mahindra,West Bengal,Diesel,161
2018-Q3,2018,Q3,4W,Mahindra,West Bengal,Electric,75
2018-Q3,2018,Q3,4W,Mahindra,West Bengal,Petrol,433
2018-Q3,2018,Q3,4W,Maruti,Delhi,Diesel,166
2018-Q3,2018,Q3,4W,Maruti,Delhi,Electric,121
2018-Q3,2018,Q3,4W,Maruti,Delhi,Petrol,1136
2018-Q3,2018,Q3,4W,Maruti,Gujarat,Diesel,241
2018-Q3,2018,Q3,4W,Maruti,Gujarat,Electric,189
2018-Q3,2018,Q3,4W,Maruti,Gujarat,Petrol,1595
2018-Q3,2018,Q3,4W,Maruti,Haryana,Diesel,186
2018-Q3,2018,Q3,4W,Maruti,Haryana,Electric,104
2018-Q3,2018,Q3,4W,Maruti,Haryana,Petrol,1136
2018-Q3,2018,Q3,4W,Maruti,Karnataka,Diesel,246
2018-Q3,2018,Q3,4W,Maruti,Karnataka,Electric,175
2018-Q3,2018,Q3,4W,Maruti,Karnataka,Petrol,1497
2018-Q3,2018,Q3,4W,Maruti,Kerala,Diesel,155
2018-Q3,2018,Q3,4W,Maruti,Kerala,Electric,125
2018-Q3,2018,Q3,4W,Maruti,Kerala,Petrol,988
2018-Q3,2018,Q3,4W,Maruti,Maharashtra,Diesel,390
2018-Q3,2018,Q3,4W,Maruti,Maharashtra,Electric,288
2018-Q3,2018,Q3,4W,Maruti,Maharashtra,Petrol,2614
2018-Q3,2018,Q3,4W,Maruti,Rajasthan,Diesel,192
2018-Q3,2018,Q3,4W,Maruti,Rajasthan,Electric,149
2018-Q3,2018,Q3,4W,Maruti,Rajasthan,Petrol,1265
2018-Q3,2018,Q3,4W,Maruti,Tamil Nadu,Diesel,251
2018-Q3,2018,Q3,4W,Maruti,Tamil Nadu,Electric,207
2018-Q3,2018,Q3,4W,Maruti,Tamil Nadu,Petrol,1822
2018-Q3,2018,Q3,4W,Maruti,Uttar Pradesh,Diesel,215
2018-Q3,2018,Q3,4W,Maruti,Uttar Pradesh,Electric,153
2018-Q3,2018,Q3,4W,Maruti,Uttar Pradesh,Petrol,1473
2018-Q3,2018,Q3,4W,Maruti,West Bengal,Diesel,244
2018-Q3,2018,Q3,4W,Maruti,West Bengal,Electric,181
2018-Q3,2018,Q3,4W,Maruti,West Bengal,Petrol,1485
2018-Q3,2018,Q3,4W,Tata,Delhi,Diesel,119
2018-Q3,2018,Q3,4W,Tata,Delhi,Electric,45
2018-Q3,2018,Q3,4W,Tata,Delhi,Petrol,317
2018-Q3,2018,Q3,4W,Tata,Gujarat,Diesel,208
2018-Q3,2018,Q3,4W,Tata,Gujarat,Electric,73
2018-Q3,2018,Q3,4W,Tata,Gujarat,Petrol,563
2018-Q3,2018,Q3,4W,Tata,Haryana,Diesel,145
2018-Q3,2018,Q3,4W,Tata,Haryana,Electric,53
2018-Q3,2018,Q3,4W,Tata,Haryana,Petrol,429
2018-Q3,2018,Q3,4W,Tata,Karnataka,Diesel,250
2018-Q3,2018,Q3,4W,Tata,Karnataka,Electric,78
2018-Q3,2018,Q3,4W,Tata,Karnataka,Petrol,613
2018-Q3,2018,Q3,4W,Tata,Kerala,Diesel,122
2018-Q3,2018,Q3,4W,Tata,Kerala,Electric,47
2018-Q3,2018,Q3,4W,Tata,Kerala,Petrol,295
2018-Q3,2018,Q3,4W,Tata,Maharashtra,Diesel,346
2018-Q3,2018,Q3,4W,Tata,Maharashtra,Electric,122
2018-Q3,2018,Q3,4W,Tata,Maharashtra,Petrol,940
2018-Q3,2018,Q3,4W,Tata,Rajasthan,Diesel,149
2018-Q3,2018,Q3,4W,Tata,Rajasthan,Electric,48
2018-Q3,2018,Q3,4W,Tata,Rajasthan,Petrol,387
2018-Q3,2018,Q3,4W,Tata,Tamil Nadu,Diesel,207
2018-Q3,2018,Q3,4W,Tata,Tamil Nadu,Electric,84
2018-Q3,2018,Q3,4W,Tata,Tamil Nadu,Petrol,555
2018-Q3,2018,Q3,4W,Tata,Uttar Pradesh,Diesel,217
2018-Q3,2018,Q3,4W,Tata,Uttar Pradesh,Electric,62
2018-Q3,2018,Q3,4W,Tata,Uttar Pradesh,Petrol,514
2018-Q3,2018,Q3,4W,Tata,West Bengal,Diesel,236
2018-Q3,2018,Q3,4W,Tata,West Bengal,Electric,74
2018-Q3,2018,Q3,4W,Tata,West Bengal,Petrol,657
2018-Q4,2018,Q4,2W,Bajaj,Delhi,Electric,77
2018-Q4,2018,Q4,2W,Bajaj,Delhi,Petrol,614
2018-Q4,2018,Q4,2W,Bajaj,Gujarat,Electric,107
2018-Q4,2018,Q4,2W,Bajaj,Gujarat,Petrol,761
2018-Q4,2018,Q4,2W,Bajaj,Haryana,Electric,107
2018-Q4,2018,Q4,2W,Bajaj,Haryana,Petrol,732
2018-Q4,2018,Q4,2W,Bajaj,Karnataka,Electric,161
2018-Q4,2018,Q4,2W,Bajaj,Karnataka,Petrol,989
2018-Q4,2018,Q4,2W,Bajaj,Kerala,Electric,71
2018-Q4,2018,Q4,2W,Bajaj,Kerala,Petrol,429
2018-Q4,2018,Q4,2W,Bajaj,Maharashtra,Electric,196
2018-Q4,2018,Q4,2W,Bajaj,Maharashtra,Petrol,1319
2018-Q4,2018,Q4,2W,Bajaj,Rajasthan,Electric,108
2018-Q4,2018,Q4,2W,Bajaj,Rajasthan,Petrol,690
2018-Q4,2018,Q4,2W,Bajaj,Tamil Nadu,Electric,166
2018-Q4,2018,Q4,2W,Bajaj,Tamil Nadu,Petrol,962
2018-Q4,2018,Q4,2W,Bajaj,Uttar Pradesh,Electric,103
2018-Q4,2018,Q4,2W,Bajaj,Uttar Pradesh,Petrol,832
2018-Q4,2018,Q4,2W,Bajaj,West Bengal,Electric,116
2018-Q4,2018,Q4,2W,Bajaj,West Bengal,Petrol,804
2018-Q4,2018,Q4,2W,Hero,Delhi,Electric,283
2018-Q4,2018,Q4,2W,Hero,Delhi,Petrol,1960
2018-Q4,2018,Q4,2W,Hero,Gujarat,Electric,439
2018-Q4,2018,Q4,2W,Hero,Gujarat,Petrol,2819
2018-Q4,2018,Q4,2W,Hero,Haryana,Electric,344
2018-Q4,2018,Q4,2W,Hero,Haryana,Petrol,2295
2018-Q4,2018,Q4,2W,Hero,Karnataka,Electric,402
2018-Q4,2018,Q4,2W,Hero,Karnataka,Petrol,2687
2018-Q4,2018,Q4,2W,Hero,Kerala,Electric,251
2018-Q4,2018,Q4,2W,Hero,Kerala,Petrol,1611
2018-Q4,2018,Q4,2W,Hero,Maharashtra,Electric,666
2018-Q4,2018,Q4,2W,Hero,Maharashtra,Petrol,4454
2018-Q4,2018,Q4,2W,Hero,Rajasthan,Electric,265
2018-Q4,2018,Q4,2W,Hero,Rajasthan,Petrol,1755
2018-Q4,2018,Q4,2W,Hero,Tamil Nadu,Electric,420
2018-Q4,2018,Q4,2W,Hero,Tamil Nadu,Petrol,3039
2018-Q4,2018,Q4,2W,Hero,Uttar Pradesh,Electric,410
2018-Q4,2018,Q4,2W,Hero,Uttar Pradesh,Petrol,2767
2018-Q4,2018,Q4,2W,Hero,West Bengal,Electric,325
2018-Q4,2018,Q4,2W,Hero,West Bengal,Petrol,2371
2018-Q4,2018,Q4,2W,Honda,Delhi,Electric,179
2018-Q4,2018,Q4,2W,Honda,Delhi,Petrol,1335
2018-Q4,2018,Q4,2W,Honda,Gujarat,Electric,280
2018-Q4,2018,Q4,2W,Honda,Gujarat,Petrol,1753
2018-Q4,2018,Q4,2W,Honda,Haryana,Electric,301
2018-Q4,2018,Q4,2W,Honda,Haryana,Petrol,1913
2018-Q4,2018,Q4,2W,Honda,Karnataka,Electric,342
2018-Q4,2018,Q4,2W,Honda,Karnataka,Petrol,2218
2018-Q4,2018,Q4,2W,Honda,Kerala,Electric,166
2018-Q4,2018,Q4,2W,Honda,Kerala,Petrol,1166
2018-Q4,2018,Q4,2W,Honda,Maharashtra,Electric,468
2018-Q4,2018,Q4,2W,Honda,Maharashtra,Petrol,3173
2018-Q4,2018,Q4,2W,Honda,Rajasthan,Electric,222
2018-Q4,2018,Q4,2W,Honda,Rajasthan,Petrol,1494
2018-Q4,2018,Q4,2W,Honda,Tamil Nadu,Electric,368
2018-Q4,2018,Q4,2W,Honda,Tamil Nadu,Petrol,2542
2018-Q4,2018,Q4,2W,Honda,Uttar Pradesh,Electric,359
2018-Q4,2018,Q4,2W,Honda,Uttar Pradesh,Petrol,2282
2018-Q4,2018,Q4,2W,Honda,West Bengal,Electric,330
2018-Q4,2018,Q4,2W,Honda,West Bengal,Petrol,2144
2018-Q4,2018,Q4,2W,TVS,Delhi,Electric,99
2018-Q4,2018,Q4,2W,TVS,Delhi,Petrol,710
2018-Q4,2018,Q4,2W,TVS,Gujarat,Electric,184
2018-Q4,2018,Q4,2W,TVS,Gujarat,Petrol,1204
2018-Q4,2018,Q4,2W,TVS,Haryana,Electric,112
2018-Q4,2018,Q4,2W,TVS,Haryana,Petrol,949
2018-Q4,2018,Q4,2W,TVS,Karnataka,Electric,213
2018-Q4,2018,Q4,2W,TVS,Karnataka,Petrol,1523
2018-Q4,2018,Q4,2W,TVS,Kerala,Electric,121
2018-Q4,2018,Q4,2W,TVS,Kerala,Petrol,707
2018-Q4,2018,Q4,2W,TVS,Maharashtra,Electric,298
2018-Q4,2018,Q4,2W,TVS,Maharashtra,Petrol,1848
2018-Q4,2018,Q4,2W,TVS,Rajasthan,Electric,105
2018-Q4,2018,Q4,2W,TVS,Rajasthan,Petrol,756
2018-Q4,2018,Q4,2W,TVS,Tamil Nadu,Electric,199
2018-Q4,2018,Q4,2W,TVS,Tamil Nadu,Petrol,1303
2018-Q4,2018,Q4,2W,TVS,Uttar Pradesh,Electric,176
2018-Q4,2018,Q4,2W,TVS,Uttar Pradesh,Petrol,1193
2018-Q4,2018,Q4,2W,TVS,West Bengal,Electric,194
2018-Q4,2018,Q4,2W,TVS,West Bengal,Petrol,1385
2018-Q4,2018,Q4,2W,Yamaha,Delhi,Electric,153
2018-Q4,2018,Q4,2W,Yamaha,Delhi,Petrol,1014
2018-Q4,2018,Q4,2W,Yamaha,Gujarat,Electric,194
2018-Q4,2018,Q4,2W,Yamaha,Gujarat,Petrol,1507
2018-Q4,2018,Q4,2W,Yamaha,Haryana,Electric,143
2018-Q4,2018,Q4,2W,Yamaha,Haryana,Petrol,1036
2018-Q4,2018,Q4,2W,Yamaha,Karnataka,Electric,198
2018-Q4,2018,Q4,2W,Yamaha,Karnataka,Petrol,1258
2018-Q4,2018,Q4,2W,Yamaha,Kerala,Electric,136
2018-Q4,2018,Q4,2W,Yamaha,Kerala,Petrol,859
2018-Q4,2018,Q4,2W,Yamaha,Maharashtra,Electric,347
2018-Q4,2018,Q4,2W,Yamaha,Maharashtra,Petrol,2235
2018-Q4,2018,Q4,2W,Yamaha,Rajasthan,Electric,154
2018-Q4,2018,Q4,2W,Yamaha,Rajasthan,Petrol,977
2018-Q4,2018,Q4,2W,Yamaha,Tamil Nadu,Electric,221
2018-Q4,2018,Q4,2W,Yamaha,Tamil Nadu,Petrol,1593
2018-Q4,2018,Q4,2W,Yamaha,Uttar Pradesh,Electric,173
2018-Q4,2018,Q4,2W,Yamaha,Uttar Pradesh,Petrol,1262
2018-Q4,2018,Q4,2W,Yamaha,West Bengal,Electric,232
2018-Q4,2018,Q4,2W,Yamaha,West Bengal,Petrol,1466
2018-Q4,2018,Q4,3W,Bajaj,Delhi,Diesel,387
2018-Q4,2018,Q4,3W,Bajaj,Delhi,Electric,41
2018-Q4,2018,Q4,3W,Bajaj,Delhi,Petrol,183
2018-Q4,2018,Q4,3W,Bajaj,Gujarat,Diesel,491
2018-Q4,2018,Q4,3W,Bajaj,Gujarat,Electric,59
2018-Q4,2018,Q4,3W,Bajaj,Gujarat,Petrol,334
2018-Q4,2018,Q4,3W,Bajaj,Haryana,Diesel,434
2018-Q4,2018,Q4,3W,Bajaj,Haryana,Electric,50
2018-Q4,2018,Q4,3W,Bajaj,Haryana,Petrol,230
2018-Q4,2018,Q4,3W,Bajaj,Karnataka,Diesel,564
2018-Q4,2018,Q4,3W,Bajaj,Karnataka,Electric,56
2018-Q4,2018,Q4,3W,Bajaj,Karnataka,Petrol,307
2018-Q4,2018,Q4,3W,Bajaj,Kerala,Diesel,328
2018-Q4,2018,Q4,3W,Bajaj,Kerala,Electric,33
2018-Q4,2018,Q4,3W,Bajaj,Kerala,Petrol,194
2018-Q4,2018,Q4,3W,Bajaj,Maharashtra,Diesel,789
2018-Q4,2018,Q4,3W,Bajaj,Maharashtra,Electric,98
2018-Q4,2018,Q4,3W,Bajaj,Maharashtra,Petrol,431
2018-Q4,2018,Q4,3W,Bajaj,Rajasthan,Diesel,460
2018-Q4,2018,Q4,3W,Bajaj,Rajasthan,Electric,50
2018-Q4,2018,Q4,3W,Bajaj,Rajasthan,Petrol,256
2018-Q4,2018,Q4,3W,Bajaj,Tamil Nadu,Diesel,577
2018-Q4,2018,Q4,3W,Bajaj,Tamil Nadu,Electric,71
2018-Q4,2018,Q4,3W,Bajaj,Tamil Nadu,Petrol,310
2018-Q4,2018,Q4,3W,Bajaj,Uttar Pradesh,Diesel,666
2018-Q4,2018,Q4,3W,Bajaj,Uttar Pradesh,Electric,72
2018-Q4,2018,Q4,3W,Bajaj,Uttar Pradesh,Petrol,358
2018-Q4,2018,Q4,3W,Bajaj,West Bengal,Diesel,479
2018-Q4,2018,Q4,3W,Bajaj,West Bengal,Electric,64
2018-Q4,2018,Q4,3W,Bajaj,West Bengal,Petrol,306
2018-Q4,2018,Q4,3W,Mahindra,Delhi,Diesel,253
2018-Q4,2018,Q4,3W,Mahindra,Delhi,Electric,36
2018-Q4,2018,Q4,3W,Mahindra,Delhi,Petrol,132
2018-Q4,2018,Q4,3W,Mahindra,Gujarat,Diesel,465
2018-Q4,2018,Q4,3W,Mahindra,Gujarat,Electric,36
2018-Q4,2018,Q4,3W,Mahindra,Gujarat,Petrol,222
2018-Q4,2018,Q4,3W,Mahindra,Haryana,Diesel,358
2018-Q4,2018,Q4,3W,Mahindra,Haryana,Electric,38
2018-Q4,2018,Q4,3W,Mahindra,Haryana,Petrol,203
2018-Q4,2018,Q4,3W,Mahindra,Karnataka,Diesel,477
2018-Q4,2018,Q4,3W,Mahindra,Karnataka,Electric,52
2018-Q4,2018,Q4,3W,Mahindra,Karnataka,Petrol,298
2018-Q4,2018,Q4,3W,Mahindra,Kerala,Diesel,265
2018-Q4,2018,Q4,3W,Mahindra,Kerala,Electric,27
2018-Q4,2018,Q4,3W,Mahindra,Kerala,Petrol,145
2018-Q4,2018,Q4,3W,Mahindra,Maharashtra,Diesel,686
2018-Q4,2018,Q4,3W,Mahindra,Maharashtra,Electric,64
2018-Q4,2018,Q4,3W,Mahindra,Maharashtra,Petrol,380
2018-Q4,2018,Q4,3W,Mahindra,Rajasthan,Diesel,308
2018-Q4,2018,Q4,3W,Mahindra,Rajasthan,Electric,25
2018-Q4,2018,Q4,3W,Mahindra,Rajasthan,Petrol,179
2018-Q4,2018,Q4,3W,Mahindra,Tamil Nadu,Diesel,429
2018-Q4,2018,Q4,3W,Mahindra,Tamil Nadu,Electric,61
2018-Q4,2018,Q4,3W,Mahindra,Tamil Nadu,Petrol,220
2018-Q4,2018,Q4,3W,Mahindra,Uttar Pradesh,Diesel,391
2018-Q4,2018,Q4,3W,Mahindra,Uttar Pradesh,Electric,43
2018-Q4,2018,Q4,3W,Mahindra,Uttar Pradesh,Petrol,246
2018-Q4,2018,Q4,3W,Mahindra,West Bengal,Diesel,387
2018-Q4,2018,Q4,3W,Mahindra,West Bengal,Electric,48
2018-Q4,2018,Q4,3W,Mahindra,West Bengal,Petrol,244
2018-Q4,2018,Q4,3W,Piaggio,Delhi,Diesel,133
2018-Q4,2018,Q4,3W,Piaggio,Delhi,Electric,16
2018-Q4,2018,Q4,3W,Piaggio,Delhi,Petrol,73
2018-Q4,2018,Q4,3W,Piaggio,Gujarat,Diesel,195
2018-Q4,2018,Q4,3W,Piaggio,Gujarat,Electric,26
2018-Q4,2018,Q4,3W,Piaggio,Gujarat,Petrol,104
2018-Q4,2018,Q4,3W,Piaggio,Haryana,Diesel,169
2018-Q4,2018,Q4,3W,Piaggio,Haryana,Electric,18
2018-Q4,2018,Q4,3W,Piaggio,Haryana,Petrol,94
2018-Q4,2018,Q4,3W,Piaggio,Karnataka,Diesel,183
2018-Q4,2018,Q4,3W,Piaggio,Karnataka,Electric,19
2018-Q4,2018,Q4,3W,Piaggio,Karnataka,Petrol,118
2018-Q4,2018,Q4,3W,Piaggio,Kerala,Diesel,105
2018-Q4,2018,Q4,3W,Piaggio,Kerala,Electric,12
2018-Q4,2018,Q4,3W,Piaggio,Kerala,Petrol,65
2018-Q4,2018,Q4,3W,Piaggio,Maharashtra,Diesel,367
2018-Q4,2018,Q4,3W,Piaggio,Maharashtra,Electric,37
2018-Q4,2018,Q4,3W,Piaggio,Maharashtra,Petrol,192
2018-Q4,2018,Q4,3W,Piaggio,Rajasthan,Diesel,166
2018-Q4,2018,Q4,3W,Piaggio,Rajasthan,Electric,13
2018-Q4,2018,Q4,3W,Piaggio,Rajasthan,Petrol,83
2018-Q4,2018,Q4,3W,Piaggio,Tamil Nadu,Diesel,233
2018-Q4,2018,Q4,3W,Piaggio,Tamil Nadu,Electric,27
2018-Q4,2018,Q4,3W,Piaggio,Tamil Nadu,Petrol,110
2018-Q4,2018,Q4,3W,Piaggio,Uttar Pradesh,Diesel,193
2018-Q4,2018,Q4,3W,Piaggio,Uttar Pradesh,Electric,24
2018-Q4,2018,Q4,3W,Piaggio,Uttar Pradesh,Petrol,113
2018-Q4,2018,Q4,3W,Piaggio,West Bengal,Diesel,228
2018-Q4,2018,Q4,3W,Piaggio,West Bengal,Electric,26
2018-Q4,2018,Q4,3W,Piaggio,West Bengal,Petrol,128
2018-Q4,2018,Q4,4W,Hyundai,Delhi,Diesel,79
2018-Q4,2018,Q4,4W,Hyundai,Delhi,Electric,70
2018-Q4,2018,Q4,4W,Hyundai,Delhi,Petrol,566
2018-Q4,2018,Q4,4W,Hyundai,Gujarat,Diesel,131
2018-Q4,2018,Q4,4W,Hyundai,Gujarat,Electric,105
2018-Q4,2018,Q4,4W,Hyundai,Gujarat,Petrol,851
2018-Q4,2018,Q4,4W,Hyundai,Haryana,Diesel,108
2018-Q4,2018,Q4,4W,Hyundai,Haryana,Electric,86
2018-Q4,2018,Q4,4W,Hyundai,Haryana,Petrol,654
2018-Q4,2018,Q4,4W,Hyundai,Karnataka,Diesel,111
2018-Q4,2018,Q4,4W,Hyundai,Karnataka,Electric,96
2018-Q4,2018,Q4,4W,Hyundai,Karnataka,Petrol,775
2018-Q4,2018,Q4,4W,Hyundai,Kerala,Diesel,86
2018-Q4,2018,Q4,4W,Hyundai,Kerala,Electric,55
2018-Q4,2018,Q4,4W,Hyundai,Kerala,Petrol,431
2018-Q4,2018,Q4,4W,Hyundai,Maharashtra,Diesel,193
2018-Q4,2018,Q4,4W,Hyundai,Maharashtra,Electric,131
2018-Q4,2018,Q4,4W,Hyundai,Maharashtra,Petrol,1223
2018-Q4,2018,Q4,4W,Hyundai,Rajasthan,Diesel,99
2018-Q4,2018,Q4,4W,Hyundai,Rajasthan,Electric,55
2018-Q4,2018,Q4,4W,Hyundai,Rajasthan,Petrol,564
2018-Q4,2018,Q4,4W,Hyundai,Tamil Nadu,Diesel,142
2018-Q4,2018,Q4,4W,Hyundai,Tamil Nadu,Electric,87
2018-Q4,2018,Q4,4W,Hyundai,Tamil Nadu,Petrol,848
2018-Q4,2018,Q4,4W,Hyundai,Uttar Pradesh,Diesel,100
2018-Q4,2018,Q4,4W,Hyundai,Uttar Pradesh,Electric,76
2018-Q4,2018,Q4,4W,Hyundai,Uttar Pradesh,Petrol,722
2018-Q4,2018,Q4,4W,Hyundai,West Bengal,Diesel,115
2018-Q4,2018,Q4,4W,Hyundai,West Bengal,Electric,92
2018-Q4,2018,Q4,4W,Hyundai,West Bengal,Petrol,819
2018-Q4,2018,Q4,4W,Mahindra,Delhi,Diesel,139
2018-Q4,2018,Q4,4W,Mahindra,Delhi,Electric,58
2018-Q4,2018,Q4,4W,Mahindra,Delhi,Petrol,304
2018-Q4,2018,Q4,4W,Mahindra,Gujarat,Diesel,192
2018-Q4,2018,Q4,4W,Mahindra,Gujarat,Electric,59
2018-Q4,2018,Q4,4W,Mahindra,Gujarat,Petrol,491
2018-Q4,2018,Q4,4W,Mahindra,Haryana,Diesel,167
2018-Q4,2018,Q4,4W,Mahindra,Haryana,Electric,52
2018-Q4,2018,Q4,4W,Mahindra,Haryana,Petrol,399
2018-Q4,2018,Q4,4W,Mahindra,Karnataka,Diesel,209
2018-Q4,2018,Q4,4W,Mahindra,Karnataka,Electric,73
2018-Q4,2018,Q4,4W,Mahindra,Karnataka,Petrol,594
2018-Q4,2018,Q4,4W,Mahindra,Kerala,Diesel,112
2018-Q4,2018,Q4,4W,Mahindra,Kerala,Electric,43
